Folder,Form,RecordPosition,AuditAction,error
W7D3 (1),,3.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
W7D3 (1),,4.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
W7D3 (1),,5.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
W7D4 (1),,nan,DataPage Inactivated.,None is not of type 'string'
W7D4 (1),,1.0,Record Inactivated.,None is not of type 'string'
W7D4 (1),,nan,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
W7D4 (1),,nan,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
W7D5 (1),,nan,DataPage Inactivated.,None is not of type 'string'
W7D5 (1),,1.0,Record Inactivated.,None is not of type 'string'
W7D5 (1),,nan,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
Disposition,,2.0,Record Inactivated.,None is not of type 'string'
Screening,,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
Survival (1),,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
W13D1 (1),,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
W16D1 (1),,nan,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
W16D1 (1),,1.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
W16D1 (1),,2.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
W16D1 (1),,3.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
W16D1 (1),,4.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
W16D1 (1),,5.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
W16D1 (1),,nan,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
W16D1 (1),,1.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
W16D1 (1),,2.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
W16D1 (1),,3.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
W16D1 (1),,4.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
W16D1 (1),,5.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
W16D1 (1),,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
W19D1 (1),,nan,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
W19D1 (1),,nan,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
W1D3 (1),,nan,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
W22D1 (1),,nan,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
W7D3 (1),,nan,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
W7D3 (1),,nan,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
W7D3 (1),,nan,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
W7D3 (1),,1.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
W7D3 (1),,2.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
W7D3 (1),,3.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
W7D3 (1),,4.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
W7D3 (1),,5.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
W7D3 (1),,nan,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
W7D3 (1),,1.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
W7D3 (1),,2.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
W7D3 (1),,3.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
W7D3 (1),,4.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
W7D3 (1),,5.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
W7D3 (1),,nan,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
W7D3 (1),,1.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
W7D3 (1),,2.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
W7D3 (1),,3.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
W7D3 (1),,4.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
W7D3 (1),,nan,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
W7D3 (1),,nan,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
W7D3 (1),,nan,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
W7D3 (1),,nan,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
W7D3 (1),,1.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
W7D4 (1),,nan,DataPage Inactivated.,None is not of type 'string'
W7D4 (1),,1.0,Record Inactivated.,None is not of type 'string'
W7D4 (1),,nan,DataPage Inactivated.,None is not of type 'string'
W7D4 (1),,nan,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
W7D4 (1),,nan,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
W7D5 (1),,nan,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
W7D5 (1),,1.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
W7D5 (1),,nan,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
W7D5 (1),,nan,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
W8D3 (1),,nan,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
W8D3 (1),,1.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
W8D3 (1),,nan,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
W8D7 (1),,nan,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
W8D7 (1),,nan,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
W8D7 (1),,nan,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
Screening,,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
Screening,,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
Screening,,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
Screening,,nan,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
Screening,,nan,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
Screening,,nan,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
Screening,,nan,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
Screening,,nan,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
Screening,,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
Screening,,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
Screening,,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
Disposition,,2.0,Record Inactivated.,None is not of type 'string'
Screening,,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
Screening,,nan,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
W1D1 (1),,nan,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
W1D1 (1),,1.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
W1D1 (1),,nan,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
W1D1 (1),,nan,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
W1D1 (1),,nan,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
W1D3 (1),,nan,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
W1D3 (1),,1.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
W1D3 (1),,2.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
W1D3 (1),,3.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
W1D3 (1),,4.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
W1D3 (1),,5.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
W1D3 (1),,nan,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
W1D3 (1),,1.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
W1D3 (1),,2.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
W1D3 (1),,3.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
W1D3 (1),,4.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
W1D3 (1),,5.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
W1D3 (1),,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
W1D3 (1),,1.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
W1D3 (1),,2.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
W1D3 (1),,3.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
W1D3 (1),,4.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
W1D3 (1),,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
W1D3 (1),,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
W1D3 (1),,1.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
W1D3 (1),,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
W1D3 (1),,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
W1D3 (1),,1.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_1001001_0001,,2.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_1001001_0001,,nan,Amendment Manager: DataPage Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_1001001_0001,,1.0,Amendment Manager: Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_1001001_0001,,2.0,Amendment Manager: Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_1001001_0001,,3.0,Amendment Manager: Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_1001001_0002,,2.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_1001001_0002,,nan,Amendment Manager: DataPage Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_1001001_0002,,1.0,Amendment Manager: Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_1001001_0002,,2.0,Amendment Manager: Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_1001001_0002,,3.0,Amendment Manager: Record Inactivated.,None is not of type 'string'
Disposition,,9.0,Record Inactivated.,None is not of type 'string'
End of Treatment (1),,2.0,Record Inactivated.,None is not of type 'string'
End of Treatment (1),,nan,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
End of Treatment (1),,nan,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
End of Treatment (1),,nan,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
Follow-up (1),,nan,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
Follow-up (1),,nan,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
Follow-up (1),,1.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
Follow-up (1),,2.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
Follow-up (1),,3.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
Follow-up (1),,4.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
Follow-up (1),,5.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
Follow-up (1),,nan,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
Follow-up (1),,1.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
Follow-up (1),,nan,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
Follow-up (1),,nan,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
Follow-up (1),,nan,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
Follow-up (1),,nan,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
Follow-up (1),,nan,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
Follow-up (1),,1.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
Follow-up (1),,nan,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
Follow-up (1),,1.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
Follow-up (1),,2.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
Follow-up (1),,3.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
Follow-up (1),,4.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
Follow-up (1),,5.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
Follow-up_Week 8 (1),,nan,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
Screening,,2.0,Record Inactivated.,None is not of type 'string'
Screening,,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
Screening,,1.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
