Folder,Form,RecordPosition,AuditAction,error
ADVERSE EVENT/eSAE - Study 17_1301003_0002,,3.0,Record Inactivated.,None is not of type 'string'
ADVERSE EVENT/eSAE - Study 17_1301003_0002,,4.0,Record Inactivated.,None is not of type 'string'
ADVERSE EVENT/eSAE - Study 17_1301003_0002,,5.0,Record Inactivated.,None is not of type 'string'
ADVERSE EVENT/eSAE - Study 17_1301003_0002,,6.0,Record Inactivated.,None is not of type 'string'
ADVERSE EVENT/eSAE - Study 17_1301003_0002,,7.0,Record Inactivated.,None is not of type 'string'
ADVERSE EVENT/eSAE - Study 17_1301003_0002,,8.0,Record Inactivated.,None is not of type 'string'
ADVERSE EVENT/eSAE - Study 17_1301003_0002,,9.0,Record Inactivated.,None is not of type 'string'
ADVERSE EVENT/eSAE - Study 17_1301003_0002,,10.0,Record Inactivated.,None is not of type 'string'
ADVERSE EVENT/eSAE - Study 17_1301003_0002,,11.0,Record Inactivated.,None is not of type 'string'
ADVERSE EVENT/eSAE - Study 17_1301003_0002,,12.0,Record Inactivated.,None is not of type 'string'
ADVERSE EVENT/eSAE - Study 17_1301003_0002,,13.0,Record Inactivated.,None is not of type 'string'
ADVERSE EVENT/eSAE - Study 17_1301003_0002,,14.0,Record Inactivated.,None is not of type 'string'
ADVERSE EVENT/eSAE - Study 17_1301003_0002,,15.0,Record Inactivated.,None is not of type 'string'
ADVERSE EVENT/eSAE - Study 17_1301003_0002,,16.0,Record Inactivated.,None is not of type 'string'
ADVERSE EVENT/eSAE - Study 17_1301003_0002,,17.0,Record Inactivated.,None is not of type 'string'
ADVERSE EVENT/eSAE - Study 17_1301003_0002,,nan,DataPage Inactivated.,None is not of type 'string'
ADVERSE EVENT/eSAE - Study 17_1301003_0002,,1.0,Record Inactivated.,None is not of type 'string'
ADVERSE EVENT/eSAE - Study 17_1301003_0002,,2.0,Record Inactivated.,None is not of type 'string'
ADVERSE EVENT/eSAE - Study 17_1301003_0002,,3.0,Record Inactivated.,None is not of type 'string'
ADVERSE EVENT/eSAE - Study 17_1301003_0002,,4.0,Record Inactivated.,None is not of type 'string'
ADVERSE EVENT/eSAE - Study 17_1301003_0002,,5.0,Record Inactivated.,None is not of type 'string'
ADVERSE EVENT/eSAE - Study 17_1301003_0002,,6.0,Record Inactivated.,None is not of type 'string'
ADVERSE EVENT/eSAE - Study 17_1301003_0002,,7.0,Record Inactivated.,None is not of type 'string'
ADVERSE EVENT/eSAE - Study 17_1301003_0002,,nan,DataPage Inactivated.,None is not of type 'string'
ADVERSE EVENT/eSAE - Study 17_1301003_0002,,nan,DataPage Inactivated.,None is not of type 'string'
ADVERSE EVENT/eSAE - Study 17_1301003_0002,,nan,DataPage Inactivated.,None is not of type 'string'
ADVERSE EVENT/eSAE - Study 17_1301003_0002,,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
ADVERSE EVENT/eSAE - Study 17_1301003_0002,,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
ADVERSE EVENT/eSAE - Study 17_1301003_0002,,nan,DataPage Inactivated.,None is not of type 'string'
ADVERSE EVENT/eSAE - Study 17_1301003_0002,,1.0,Record Inactivated.,None is not of type 'string'
ADVERSE EVENT/eSAE - Study 17_1301003_0002,,2.0,Record Inactivated.,None is not of type 'string'
ADVERSE EVENT/eSAE - Study 17_1301003_0002,,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
ADVERSE EVENT/eSAE - Study 17_1301003_0002,,1.0,Record Inactivated.,None is not of type 'string'
ADVERSE EVENT/eSAE - Study 17_1301003_0002,,nan,DataPage Inactivated.,None is not of type 'string'
ADVERSE EVENT/eSAE - Study 17_1301003_0002,,1.0,Record Inactivated.,None is not of type 'string'
ADVERSE EVENT/eSAE - Study 17_1301003_0002,,2.0,Record Inactivated.,None is not of type 'string'
ADVERSE EVENT/eSAE - Study 17_1301003_0004,,1.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
ANTINEOPLASTIC THERAPIES (1),,1.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
ANTINEOPLASTIC THERAPIES (1),,1.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
ANTINEOPLASTIC THERAPIES (1),,1.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
ANTINEOPLASTIC THERAPIES (1),,1.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
CYCLE 1 DAY 1 (1),,nan,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
CYCLE 2 DAY 1 (1),,nan,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
CYCLE 3 DAY 1 (1),,nan,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
CYCLE 3 DAY 1 (1),,4.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
DISEASE PROGRESSION FU 1 (1),,nan,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
DISEASE PROGRESSION FU 1 (1),,nan,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
DISEASE PROGRESSION FU 1 (1),,1.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
DISEASE PROGRESSION FU 2 (1),,nan,DataPage Inactivated.,None is not of type 'string'
DISEASE PROGRESSION FU 2 (1),,nan,DataPage Inactivated.,None is not of type 'string'
END OF TREATMENT (1),,nan,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
END OF TREATMENT (1),,nan,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
END OF TREATMENT (1),,nan,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
END OF TREATMENT (1),,nan,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
END OF TREATMENT (1),,nan,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
END OF TREATMENT (1),,nan,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
END OF TREATMENT (1),,1.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
END OF TREATMENT (1),,2.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
END OF TREATMENT (1),,3.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
END OF TREATMENT (1),,4.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
END OF TREATMENT (1),,5.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
PROCEDURES (1),,1.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
UNPLANNED RECIST (1),,3.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
UNPLANNED VISIT (1),,6.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
68GA-NNS309 IMAGING (1),,nan,DataPage Inactivated.,None is not of type 'string'
68GA-NNS309 IMAGING (1),,nan,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
68GA-NNS309 IMAGING (1),,1.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
68GA-NNS309 IMAGING (1),,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
68GA-NNS309 IMAGING (1),,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
68GA-NNS309 IMAGING (1),,1.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
ADVERSE EVENT,,2.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
BLOOD COMPONENT TRANSFUSION (1),,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
POST 68GA-NNS309 IMAGING (1),,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
PROCEDURES (1),,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
SCREENING,,nan,Amendment Manager: DataPage Inactivated.,None is not of type 'string'
SCREENING,,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
SCREENING,,3.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
68GA-NNS309 IMAGING (1),,nan,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
68GA-NNS309 IMAGING (1),,1.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
68GA-NNS309 IMAGING (1),,2.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
68GA-NNS309 IMAGING (1),,3.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
68GA-NNS309 IMAGING (1),,4.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
ADVERSE EVENT,,6.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
ADVERSE EVENT/eSAE - Study 17_1301005_0001,,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
ADVERSE EVENT/eSAE - Study 17_1301005_0001,,1.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
ADVERSE EVENT/eSAE - Study 17_1301005_0003,,nan,DataPage Inactivated.,None is not of type 'string'
ADVERSE EVENT/eSAE - Study 17_1301005_0003,,nan,DataPage Inactivated.,None is not of type 'string'
ADVERSE EVENT/eSAE - Study 17_1301005_0003,,1.0,Record Inactivated.,None is not of type 'string'
ADVERSE EVENT/eSAE - Study 17_1301005_0003,,2.0,Record Inactivated.,None is not of type 'string'
ADVERSE EVENT/eSAE - Study 17_1301005_0003,,3.0,Record Inactivated.,None is not of type 'string'
ADVERSE EVENT/eSAE - Study 17_1301005_0003,,4.0,Record Inactivated.,None is not of type 'string'
ADVERSE EVENT/eSAE - Study 17_1301005_0003,,5.0,Record Inactivated.,None is not of type 'string'
ADVERSE EVENT/eSAE - Study 17_1301005_0003,,6.0,Record Inactivated.,None is not of type 'string'
ADVERSE EVENT/eSAE - Study 17_1301005_0003,,7.0,Record Inactivated.,None is not of type 'string'
ADVERSE EVENT/eSAE - Study 17_1301005_0003,,8.0,Record Inactivated.,None is not of type 'string'
ADVERSE EVENT/eSAE - Study 17_1301005_0003,,9.0,Record Inactivated.,None is not of type 'string'
ADVERSE EVENT/eSAE - Study 17_1301005_0003,,nan,DataPage Inactivated.,None is not of type 'string'
ADVERSE EVENT/eSAE - Study 17_1301005_0003,,1.0,Record Inactivated.,None is not of type 'string'
ADVERSE EVENT/eSAE - Study 17_1301005_0003,,2.0,Record Inactivated.,None is not of type 'string'
ADVERSE EVENT/eSAE - Study 17_1301005_0003,,3.0,Record Inactivated.,None is not of type 'string'
ADVERSE EVENT/eSAE - Study 17_1301005_0003,,4.0,Record Inactivated.,None is not of type 'string'
ADVERSE EVENT/eSAE - Study 17_1301005_0003,,5.0,Record Inactivated.,None is not of type 'string'
ADVERSE EVENT/eSAE - Study 17_1301005_0003,,6.0,Record Inactivated.,None is not of type 'string'
ADVERSE EVENT/eSAE - Study 17_1301005_0003,,nan,DataPage Inactivated.,None is not of type 'string'
ADVERSE EVENT/eSAE - Study 17_1301005_0003,,1.0,Record Inactivated.,None is not of type 'string'
ADVERSE EVENT/eSAE - Study 17_1301005_0003,,2.0,Record Inactivated.,None is not of type 'string'
ADVERSE EVENT/eSAE - Study 17_1301005_0003,,3.0,Record Inactivated.,None is not of type 'string'
ADVERSE EVENT/eSAE - Study 17_1301005_0003,,4.0,Record Inactivated.,None is not of type 'string'
ADVERSE EVENT/eSAE - Study 17_1301005_0003,,5.0,Record Inactivated.,None is not of type 'string'
ADVERSE EVENT/eSAE - Study 17_1301005_0003,,6.0,Record Inactivated.,None is not of type 'string'
ADVERSE EVENT/eSAE - Study 17_1301005_0003,,7.0,Record Inactivated.,None is not of type 'string'
ADVERSE EVENT/eSAE - Study 17_1301005_0003,,8.0,Record Inactivated.,None is not of type 'string'
ADVERSE EVENT/eSAE - Study 17_1301005_0003,,9.0,Record Inactivated.,None is not of type 'string'
ADVERSE EVENT/eSAE - Study 17_1301005_0003,,nan,DataPage Inactivated.,None is not of type 'string'
ADVERSE EVENT/eSAE - Study 17_1301005_0003,,nan,DataPage Inactivated.,None is not of type 'string'
ADVERSE EVENT/eSAE - Study 17_1301005_0003,,nan,DataPage Inactivated.,None is not of type 'string'
ADVERSE EVENT/eSAE - Study 17_1301005_0003,,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
ADVERSE EVENT/eSAE - Study 17_1301005_0003,,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
ADVERSE EVENT/eSAE - Study 17_1301005_0003,,nan,DataPage Inactivated.,None is not of type 'string'
ADVERSE EVENT/eSAE - Study 17_1301005_0003,,1.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
ADVERSE EVENT/eSAE - Study 17_1301005_0003,,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
ADVERSE EVENT/eSAE - Study 17_1301005_0003,,1.0,Record Inactivated.,None is not of type 'string'
ADVERSE EVENT/eSAE - Study 17_1301005_0003,,nan,DataPage Inactivated.,None is not of type 'string'
ADVERSE EVENT/eSAE - Study 17_1301005_0003,,1.0,Record Inactivated.,None is not of type 'string'
ADVERSE EVENT/eSAE - Study 17_1301005_0003,,2.0,Record Inactivated.,None is not of type 'string'
BLOOD COMPONENT TRANSFUSION (1),,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
CYCLE 1 DAY 1 (1),,nan,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
CYCLE 1 DAY 1 (1),,2.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
SCREENING,,1.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
BLOOD COMPONENT TRANSFUSION (1),,nan,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
CYCLE 1 DAY 1 (1),,nan,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
PROCEDURES (1),,1.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
68GA-NNS309 IMAGING (1),,1.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
ADVERSE EVENT/eSAE - Study 17_1301007_0001,,14.0,Record Inactivated.,None is not of type 'string'
ANTINEOPLASTIC THERAPIES (1),,1.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
ANTINEOPLASTIC THERAPIES (1),,1.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
CYCLE 1 DAY 1 (1),,nan,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
CYCLE 1 DAY 1 (1),,nan,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
POST 68GA-NNS309 IMAGING (1),,1.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
SCREENING,,1.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
SCREENING,,1.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
SCREENING,,1.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
UNPLANNED VISIT (1),,2.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
ADVERSE EVENT,,1.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
ADVERSE EVENT,,1.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
ADVERSE EVENT,,1.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
BLOOD COMPONENT TRANSFUSION (1),,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
CYCLE 1 DAY 1 (1),,7.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
SCREENING,,4.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
ADVERSE EVENT,,1.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
ADVERSE EVENT,,1.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
